super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count,region,female,k_married,par_mean,par_rank,k_mean,k_median_nozero,k_0inc,k_q1,k_q5,k_top1pc,tier_name,type,iclevel,public,barrons,sat_avg_2013,sat_avg_2001,sticker_price_2013,sticker_price_2000,grad_rate_150_p_2013,scorecard_netprice_2013,scorecard_rej_rate_2013,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000
7532,Finger Lakes Community College - SUNY Office Of Community College,Buffalo,NY,69100,29200,11.261027,0.31312695,11.742464,0.31531113,1.3223221,0.035507273,3.5254776,6.2985039,841.3333333333334,Northeast,0.50633913,0.47119114,76683.69178077951,0.5403102022107165,31572.32194448916,32400,0.11377565,0.12893826,0.14162941,0.0023109911,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,4456.0,2520.0,0.264945652173913,7933.0,,0.0053567602,0.017141633,0.0098564392,0.00085708161
5615,Southwest Georgia Technical College,Thomasville,GA,35100,23000,34.111496,0.065112315,3.8764172,0.0096365074,1.3223039,0.0032871568,-15.301509,-18.460016,207.0,South,0.66908211,0.38038537,45050.24869791666,0.3468292653560638,24292.951171875,26900,0.13709281,0.15557243,0.059482519,0.0001085818,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,2602.0,963.0,0.3206106870229007,1697.0,,0.0027303754,0.45733789,0.0088737197,0.0
3988,Neumann University,Philadelphia,PA,85200,40800,7.954648,1.1101969,16.619413,0.029366996,1.3220159,0.0023360411,-1.3872588,-4.4612532,277.0,Northeast,0.56799036,0.51617986,100182.2505640794,0.6221448704510676,43074.65695039862,44100,0.10224987,0.10640505,0.30781144,0.0063459324,Selective private,private non-profit,4-year,private,5 - Selective,855.0,925.0,25860.0,14320.0,0.5018518518518519,20317.0,0.44690001,0.010854817,0.12890095,0.019674355,0.1377205
5620,Chattahoochee Technical College,Atlanta,GA,70800,24100,12.042068,0.25240394,10.975349,0.047514103,1.3216591,0.0057216808,8.7358713,13.020664,669.5,South,0.47348768,0.4011977,84297.8828125,0.5515448053677877,27595.14973958333,29200,0.15580015,0.17504945,0.1059825,0.0011640664,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,2682.0,1017.0,0.0953947368421053,1877.0,,0.036507454,0.36446607,0.03011865,0.0
2183,Bridgewater State University,Boston,MA,93300,45400,4.7576466,0.29303125,27.766918,0.61594391,1.3210518,0.029304434,0.26021993,-1.706228,1182.333333333333,Northeast,0.62080634,0.57914776,107859.3629343459,0.669295114230061,46548.66707230582,48300,0.076247513,0.085820988,0.34933358,0.00461565,Selective public,public,4-year,public,4 - Selective,990.0,1010.0,8353.0,2954.0,0.5751128304319794,14019.0,0.214,0.0090395482,0.035875708,0.015677966,0.018079096
3831,Wheeling Jesuit University,Wheeling,WV,85100,47200,6.8703742,0.988554,19.220747,0.0,1.3205372,0.0,-2.8888979,-6.9555969,218.3333333333333,South,0.54351145,0.64286095,109907.5654937977,0.6180624390376434,54264.33899093512,49700,0.070465952,0.078670397,0.38720274,0.017793233,Selective private,private non-profit,4-year,private,4 - Selective,995.0,1025.0,28030.0,16405.0,0.5375,15729.0,0.31079999,0.0071202531,0.020569621,0.0071202531,0.03085443
1422,University Of Hartford,Bridgeport,CT,106300,47400,4.3521419,3.6005008,30.325464,0.70468938,1.3198072,0.030669082,-0.382548,-1.7124683,978.6666666666666,Northeast,0.49659401,0.50857264,172243.723135218,0.7149983877544507,54098.8271005407,50400,0.086228035,0.094375014,0.40106505,0.018225562,Selective private,private non-profit,4-year,private,4 - Selective,995.0,1050.0,35444.0,19730.0,0.6064291920069504,24987.0,0.3827,0.019564003,0.082727782,0.043040805,0.040991243
3388,Villanova University,Philadelphia,PA,159900,78300,2.2712095,10.295064,58.039921,7.6713028,1.3182082,0.17423135,0.50595164,-0.70464772,1550.333333333333,Northeast,0.50053751,0.6373328,315701.2562889701,0.8223297910725166,96732.57598164373,83700,0.078930348,0.083879434,0.67531043,0.097455688,Other elite schools (public and private),private non-profit,4-year,private,1 - Elite,1310.0,1235.0,45966.0,21620.0,0.9008109794135996,20259.0,0.51099998,0.037837073,0.030213187,0.042072568,0.020471552
30665,Southeastern Technical College,Vidalia,GA,33200,17000,35.985485,0.095165268,3.6624291,0.0096892528,1.3179427,0.0034867248,-4.2257056,0.18834651,181.3333333333333,South,0.70588237,0.40548474,45670.37742704504,0.356728499810047,22531.5939169491,20000,0.15252599,0.16077238,0.075603344,0.0011950537,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,2774.0,990.0,0.2653061224489796,3707.0,,0.0052677789,0.36611062,0.01404741,0.0
2295,Montcalm Community College,Grand Rapids,MI,63200,20600,14.91021,0.14094235,8.8351536,0.05492305,1.3173399,0.0081891408,2.4937165,0.12899387,267.5,Midwest,0.65420562,0.59960192,66213.10416666667,0.5031629800796509,26373.263671875,25800,0.14572617,0.16121647,0.13408653,0.00093775813,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,5820.0,2575.0,0.1021897810218978,5325.0,,0.0058252425,0.00064724917,0.014239483,0.0
9621,Herzing University,Madison,WI,65400,33500,13.87811,0.31933045,9.4899158,0.039740041,1.317021,0.0055151666,11.934298,24.480701,260.5,Midwest,0.41266796,0.44848731,73344.64583333333,0.5171721776326498,37544.56380208334,36200,0.092135698,0.10160286,0.18477573,0.00077826699,Four-year for-profit,for-profit,4-year,private,999 - Non-selective,,,12846.475,7873.2871,0.3337946077406948,20078.486,0.24174486,0.025603151,0.31019202,0.018217627,0.0044313148
1020,Jacksonville State University,LaGrange,AL,69100,34300,12.68723,0.52219772,10.377237,0.21543022,1.316584,0.027332125,0.89765716,6.0772004,1154.666666666667,South,0.5545612,0.54831809,76855.89479286951,0.5416626364818622,35482.28205966729,37400,0.11259343,0.12341137,0.16745001,0.0027540938,Selective public,public,4-year,public,5 - Selective,980.0,,8790.0,2640.0,0.3083067092651757,14021.0,0.1674,0.00862733,0.18933909,0.0077029732,0.023725158
3651,University Of Dallas,Dallas,TX,116700,44200,4.593699,2.5354755,28.642538,0.044401579,1.315752,0.0020396749,-1.4051205,-5.9289856,259.6666666666667,South,0.59691912,0.62417471,151581.2045290436,0.7190547214392979,48719.75214116656,51300,0.1480905,0.16543843,0.3507086,0.017143784,Selective private,private non-profit,4-year,private,3 - Selective,1200.0,1210.0,34430.0,15288.0,0.6602209944751382,19807.0,0.098899998,0.06583333,0.014166667,0.1275,0.033333335
24,Anthem College And The Bryman School Of Arizona,Phoenix,AZ,41100,23100,26.990732,0.07071282,4.8730936,0.0044786534,1.3152837,0.0012088214,-0.53530884,-3.0784039,2343.5,West,0.68039256,0.347478,51869.36067708334,0.3873562216758728,25831.5,26800,0.14321671,0.15573478,0.087066785,0.0014273926,Four-year for-profit,for-profit,4-year,private,999 - Non-selective,,,,,0.7440485390824948,25689.775,,0.028368793,0.22466254,0.24090597,0.0
2365,Minneapolis College Of Art & Design,Minneapolis,MN,92900,28000,6.7540474,3.0156796,19.463997,0.0,1.3146075,0.0,-1.6322417,-4.602675,125.3333333333333,Midwest,0.42819148,0.42526275,138343.4442320479,0.6711616940954899,35806.38634474734,35600,0.12332399,0.12609328,0.20734376,0.0037613269,Nonselective four-year private not-for-profit,private non-profit,4-year,private,9 - Special,1080.0,,34146.0,19450.0,0.5958904109589042,21378.0,0.41049999,0.056896552,0.012068965,0.024137931,0.0068965517
1362,Otero Junior College,Pueblo,CO,50100,22500,21.225586,0.26680329,6.1893058,0.099344984,1.3137164,0.021086555,1.5178881,-5.0742464,231.3333333333333,West,0.5259366,0.48782909,62016.71735973523,0.460018530058586,27636.20614474514,29300,0.16746353,0.18671328,0.11263638,0.0020030825,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,4033.0,1901.0,0.3003533568904594,9765.0,,0.0066127847,0.016899338,0.31814843,0.0036737693
1758,Southern Illinois University At Carbondale,Carbondale,IL,87300,42000,6.8834281,0.63334602,19.058308,0.52812475,1.311865,0.036353089,3.0046153,4.8217611,2699.0,Midwest,0.46276399,0.54960293,104367.1207970545,0.6397452767327846,47368.3283710402,45000,0.082972862,0.091612622,0.32031649,0.0083379438,Selective public,public,4-year,public,4 - Selective,1117.5,,11917.0,3511.0,0.4402895054282268,12591.0,0.2113,0.01472903,0.14065662,0.02900832,0.033561952
8659,Lord Fairfax Community College,Winchester,VA,74000,33200,8.2456751,0.35229897,15.897449,0.01509764,1.3108521,0.0012449024,1.1757587,-3.1408131,709.0,South,0.56182414,0.50595099,93519.93958259872,0.5793621571735423,34996.87798248707,36700,0.12572815,0.13517407,0.18101481,0.0015563451,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,4199.0,957.0,0.3289902280130293,5645.0,,0.0078580482,0.043346006,0.0098859314,0.0035487961
1869,Iowa State University Of Science & Technology,Des Moines,IA,92900,51900,3.684026,1.1801567,35.569321,1.3331099,1.310383,0.049112115,-0.55936801,-4.9181962,4107.333333333333,Midwest,0.46161339,0.70147175,120476.7901327402,0.6756872392439877,59765.07870323405,54500,0.063301273,0.071188971,0.45437941,0.018880751,Selective public,public,4-year,public,3 - Selective,1150.0,1205.0,7731.0,3132.0,0.6809844439284886,8653.0,0.17479999,0.024946801,0.0247657,0.016435007,0.047539275
3645,Texas Wesleyan University,Fort Worth,TX,62800,42000,12.672192,0.87439251,10.316857,0.099310361,1.3073719,0.012584799,-6.7405963,-12.642232,124.0,South,0.62096775,0.51739711,82651.875,0.5166534781455994,42900.3125,43200,0.090835206,0.099851951,0.26180017,0.006309256,Selective private,private non-profit,4-year,private,4 - Selective,980.0,905.0,23144.0,10010.0,0.4123222748815166,17293.0,0.7008,0.028287841,0.16426799,0.15583126,0.042183623
3430,"Columbia College of Columbia, SC",Columbia,SC,62600,33800,14.573449,1.1965711,8.9701738,0.083025709,1.3072637,0.012099709,0.4026193,-5.5301113,161.3333333333333,South,0.99276859,0.51905644,87105.71192213327,0.5290433609288586,35072.84456111183,37700,0.092805102,0.10965693,0.14529254,0.0021773672,Selective private,private non-profit,4-year,private,4 - Selective,1020.0,,27350.0,15360.0,0.4243542435424355,15117.0,0.35010001,0.0024875621,0.41542289,0.0074626864,0.0066334992
3362,Seton Hill University,Pittsburgh,PA,62900,33800,7.5513139,0.89954424,17.268063,0.0,1.3039657,0.0,-1.4954923,-10.607776,127.0,Northeast,0.8425197,0.54942012,82482.00463418635,0.5435022600679573,37017.43716166339,36800,0.103126,0.1193911,0.17814583,0.00024381019,Selective private,private non-profit,4-year,private,4 - Selective,,990.0,31280.0,15225.0,0.6112852664576802,18396.0,0.34799999,0.009725906,0.052166224,0.017683465,0.012378426
3368,Saint Vincent College & Seminary,Pittsburgh,PA,90200,47600,4.3601522,1.2691836,29.896694,0.40287897,1.3035414,0.017566137,0.14669839,-3.5436466,253.3333333333333,Northeast,0.51447368,0.66334718,117173.5396689967,0.6581550518933096,55393.55516550165,50900,0.061278507,0.068105526,0.38493571,0.027168009,Selective private,private non-profit,4-year,private,3 - Selective,1035.0,1075.0,31370.0,15781.0,0.6997635933806148,14361.0,0.3125,0.0049751243,0.029021559,0.0066334992,0.013266998
2536,University Of Montana ,Missoula,MT,82400,34600,8.4313107,2.4568002,15.452981,0.0015708967,1.3028888,0.00013244718,-0.67917395,-4.0300975,2043.0,West,0.52602381,0.55552334,140607.9137425559,0.6223566786444271,40551.69245212311,37700,0.09675353,0.10783698,0.23480579,0.0089269513,Selective public,public,4-year,public,4 - Selective,1085.0,1055.0,6329.0,3178.0,0.4893097128894319,11134.0,0.057700001,0.010500656,0.0045940373,0.012750797,0.026907932
2427,Northwest Mississippi Community College,Memphis,MS,51700,27200,20.949516,0.16163732,6.2186494,0.019542087,1.3027771,0.004093973,-1.1245266,1.4022063,1418.333333333333,South,0.53090483,0.43166131,65531.41167101204,0.4579487184309932,30860.07053191098,30800,0.12568638,0.13737273,0.12602994,0.0015123229,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,2550.0,1000.0,0.1805766312594841,3392.0,,0.0,0.3061139,0.0,0.0
2940,Lenoir Community College,Jacksonville,NC,45900,24400,23.458113,0.20196359,5.5464778,0.01597807,1.3010989,0.0037481536,-0.56963843,4.8207207,306.6666666666667,South,0.5467391,0.43347511,59802.19614045517,0.4277909599244595,27536.67623768682,27900,0.12976958,0.1403065,0.10226966,0.0014918485,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,2423.0,918.0,0.1201201201201201,4966.0,,0.0024307244,0.39718035,0.0043753036,0.0082644625
2949,University Of Mount Olive,Goldsboro,NC,57100,38100,17.657923,0.22815764,7.3485055,0.0087792641,1.2975934,0.0015502357,-3.5942328,-3.6649818,154.6666666666667,South,0.50215518,0.57902265,67607.93839237608,0.485749275455701,39488.66449185075,40400,0.1041408,0.12259652,0.19211712,0.0025935299,Selective private,private non-profit,4-year,private,4 - Selective,912.5,900.0,17800.0,9210.0,0.3730569948186528,11553.0,0.50209999,0.0046701692,0.24401635,0.015761821,0.0
9089,Hannibal - Lagrange University,Quincy,MO,71800,30600,5.8400011,0.0,22.187859,0.0,1.2957711,0.0,0.36779374,-4.0629344,162.6666666666667,Midwest,0.64549178,0.74982899,80959.72054303279,0.5648865191662897,35227.32492315574,34800,0.12341484,0.13476044,0.1698557,0.0041135182,Selective private,private non-profit,4-year,private,4 - Selective,,1115.0,19530.0,8830.0,0.6694214876033058,13837.0,0.3186,0.0034782609,0.016521739,0.0086956518,0.0
1759,Southern Illinois University Edwardsville,Edwardsville,IL,87400,41400,6.838779,0.43470165,18.945807,0.90409404,1.2956618,0.061828997,-2.2180829,-5.2086139,1627.0,Midwest,0.57201391,0.63231206,95797.13299656833,0.6336055503617395,46128.56277290131,44400,0.078587979,0.088325083,0.3093918,0.007962293,Selective public,public,4-year,public,4 - Selective,1045.0,,9084.0,3007.0,0.5040916530278232,12357.0,0.15809999,0.012009189,0.11915205,0.013784461,0.016812865
3674,Stevens Henager College,Salt Lake City,UT,61000,23200,15.054027,0.35512996,8.6029634,0.94095141,1.2950923,0.14165108,7.5924158,19.143368,249.0,West,0.6506024,0.57358158,70870.046875,0.5000874797503153,29419.62825520833,28000,0.13898283,0.17639467,0.13064434,0.003643217,Nonselective four-year private not-for-profit,private non-profit,4-year,private,999 - Non-selective,,,18021.0,15835.989,0.7655342029678052,22806.27,,0.016686531,0.0095351608,0.06317044,0.0023837902
2334,Augsburg College,Minneapolis,MN,99100,49000,4.0241985,4.1573129,32.132877,2.6366134,1.2930907,0.10610256,8.8755627,14.329741,321.0,Midwest,0.53063345,0.60241026,153407.3375924844,0.6960997434481901,52349.58390122015,51300,0.069825172,0.07760302,0.36146855,0.016457066,Selective private,private non-profit,4-year,private,4 - Selective,1152.5,1075.0,34431.0,16340.0,0.6356968215158925,16471.0,0.39140001,0.032955717,0.055612769,0.0099553727,0.033642292
1599,Valdosta State University,Valdosta,GA,83400,37800,8.0228443,0.44069314,16.104967,0.0057956129,1.2920765,0.00046497304,2.5578079,4.2047572,1298.333333333333,South,0.59614891,0.59747541,96660.73183769255,0.6127268305485912,41364.91641226733,40900,0.10622705,0.11918643,0.22987187,0.0059480625,Selective public,public,4-year,public,4 - Selective,1015.0,,6142.0,2434.0,0.4022817460317461,13421.0,0.44780001,0.011494253,0.21919273,0.013632718,0.018310612
2314,Saginaw Valley State University,Saginaw,MI,86500,40000,6.3569241,0.25389627,20.318138,0.023475226,1.2916086,0.0014923024,2.133074,2.8416102,958.3333333333334,Midwest,0.56382608,0.66311318,94699.92809239127,0.63075456005594,44256.90350543478,42200,0.080645584,0.090183914,0.25582716,0.0076765968,Selective public,public,4-year,public,4 - Selective,,,8691.0,3608.0,0.3894324853228963,11596.0,0.21349999,0.0070831561,0.05808188,0.027482646,0.036549088
3823,West Liberty University,Wheeling,WV,72200,36400,8.7068167,0.35296983,14.825795,0.038767412,1.2908548,0.0033754073,0.94708002,-0.049195021,447.1666666666667,South,0.53969437,0.61729866,80635.58172404957,0.5672994900718359,39310.67229285082,38200,0.10174495,0.11232595,0.20656762,0.0057407883,Selective public,public,4-year,public,5 - Selective,910.0,930.0,6415.0,,0.4136546184738956,9004.0,0.28780001,0.0034535688,0.022256332,0.0053722179,0.0065234075
7693,Shawnee Community College,Carbondale,IL,48800,22000,24.266954,0.29964694,5.3107915,0.016389729,1.2887672,0.003977288,2.8211794,-4.1799564,256.5,Midwest,0.56140351,0.51515514,57180.79817708334,0.4277639786402385,26409.91666666667,27100,0.16568299,0.17559735,0.11922449,0.00041266519,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,4380.0,4288.0,0.2803738317757009,12387.0,,0.0090425536,0.16117021,0.013829787,0.0
3302,Mount Aloysius College,Altoona,PA,57700,40900,9.4685297,1.1271095,13.609722,0.07669574,1.2886406,0.0072619589,-1.1986313,-11.264565,182.5,Northeast,0.71232879,0.63473904,74616.27864583333,0.4927913844585419,42991.11848958334,42700,0.06948743,0.07220839,0.24840063,0.0050711585,Selective private,private non-profit,4-year,private,5 - Selective,925.0,,20790.0,12580.0,0.3532338308457712,17218.0,0.31240001,0.0046260604,0.033924442,0.01464919,0.00077101
8175,Howard Community College,Baltimore,MD,99100,33700,7.7942276,1.2903596,16.52425,0.52131909,1.2879375,0.040632796,1.1772553,2.2348723,818.0,South,0.47921762,0.42969558,119741.8270744193,0.660918991378195,39432.71399373472,39500,0.13729009,0.1519931,0.24854039,0.0053318376,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,6244.0,4466.0,0.1500433651344319,7412.0,,0.085289799,0.17094645,0.028063096,0.029713867
10020,Lewis And Clark Community College,Edwardsville,IL,70500,28100,11.54248,0.16749041,11.158182,0.67702544,1.287931,0.078145526,4.0984364,4.3781953,876.0,Midwest,0.53158295,0.5356105,75870.88395107971,0.5470706523825589,32119.95930395025,33600,0.13288777,0.14650625,0.16318984,0.002144373,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,7896.0,5468.0,0.1335616438356164,5848.0,,0.0039221602,0.055211946,0.0078443205,0.0037713079
7690,Kankakee Community College,Bourbonnais,IL,72400,29500,11.547808,0.066567264,11.148501,1.014346,1.2874074,0.11713472,8.1525049,11.85006,465.5,Midwest,0.57894737,0.50720233,75771.49739583333,0.5539312561353048,34953.078125,32600,0.11441201,0.12311914,0.17570569,0.0037223895,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,7707.0,4174.0,0.196969696969697,4604.0,,0.0044871797,0.1275641,0.02724359,0.00064102566
22,Spokane And Spokane Falls Community Colleges,Spokane,WA,64700,28200,13.165775,0.23516515,9.7777214,0.21809195,1.2873127,0.028713496,0.37195176,-0.54480821,2361.666666666667,West,0.52138323,0.51820797,76895.64931964538,0.5236688016919746,32184.49220018085,33100,0.1513667,0.16592285,0.16477953,0.0026432509,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,3512.0,1632.0,0.2399011353303218,5384.9863,,0.020522706,0.025398266,0.022223482,0.011281818
3288,Lebanon Valley College,Reading,PA,92700,49000,3.7419307,0.85776317,34.390392,2.5571527,1.2868648,0.09568689,-0.59540623,-0.44333279,355.6666666666667,Northeast,0.5651359,0.71686924,122939.3391225398,0.6921651319241904,53326.87375161082,49500,0.054249607,0.062423564,0.3630425,0.014825457,Selective private,private non-profit,4-year,private,3 - Selective,,1095.0,37470.0,18420.0,0.7311111111111112,19952.0,0.33140001,0.014038877,0.022678185,0.012419007,0.010259179
21802,Metro Business College,Columbia,MO,38400,14100,29.896608,0.18561202,4.3038626,0.031751242,1.286709,0.0094925445,-8.4376879,-13.656272,83.5,Midwest,0.88622755,0.53796744,51183.05598958334,0.3945737878481548,17520.24088541667,20800,0.16853888,0.17882481,0.034396432,0.00080955023,Two-year for-profit,for-profit,2-year,private,999 - Non-selective,,,10325.0,7585.0,0.5869565217391305,10640.447,,0.0,0.070833333,0.0,0.0
1434,American University ,Washington DC,DC,135700,59100,3.5309114,8.7893448,36.376553,5.2479854,1.2844238,0.18530171,0.14043246,-2.9255445,1103.0,South,0.63553941,0.52136064,305748.2661963584,0.7750916769944782,67366.26089358567,64100,0.10071619,0.10905255,0.53363645,0.037534747,Highly selective private,private non-profit,4-year,private,2 - Highly Selective,1245.0,1210.0,41833.0,21399.0,0.7998442367601246,24281.0,0.56879997,0.038940538,0.069286093,0.046833888,0.13576566
7110,Delaware County Community College,Philadelphia,PA,80800,32100,8.7870369,0.61805189,14.617175,0.42943162,1.2844164,0.037734315,2.3223221,2.6251791,1660.333333333333,Northeast,0.48383859,0.42155856,96664.11132773288,0.6032621661622561,36079.98036680009,37000,0.13655819,0.14596665,0.20673639,0.0034762528,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,8110.0,4215.0,0.136337039204213,8265.0,,0.029073019,0.11729845,0.010511015,0.020686571
